Date,Time,Open,High,Low,Close,TotalVolume
2017/7/11,16:00:00,2315,2345.7,2314.4,2335.8,999.8828328
2017/7/11,17:00:00,2335.7,2344.4,2325.6,2331.2,974.8654607
2017/7/11,18:00:00,2331.2,2332.2,2300,2314.8,1118.638686
2017/7/11,19:00:00,2314.5,2316.8,2270.1,2285.3,1775.606881
2017/7/11,20:00:00,2289.8,2302.4,2279,2302.3,895.0958278
2017/7/11,21:00:00,2302.2,2330,2297.7,2308.6,842.4549381
2017/7/11,22:00:00,2310.4,2337.1,2301.2,2315.6,1082.367576
2017/7/11,23:00:00,2315.6,2323,2275,2283.8,1042.422871
2017/7/12,0:00:00,2285.5,2290,2220,2249.3,1763.051143
2017/7/12,1:00:00,2249.3,2265.3,2199.8,2222.4,1568.274926
2017/7/12,2:00:00,2220.6,2241.9,2190,2224.6,1186.062368
2017/7/12,3:00:00,2226,2269.9,2225.9,2235.6,824.2291241
2017/7/12,4:00:00,2234.8,2295,2231,2285.8,842.9600492
2017/7/12,5:00:00,2285.2,2294,2264.9,2277.1,491.4623593
2017/7/12,6:00:00,2277.2,2296.2,2274.3,2295.3,409.4214594
2017/7/12,7:00:00,2295.1,2295.1,2272,2282.6,432.9977644
2017/7/12,8:00:00,2281.9,2307.3,2274.536174,2298.5,701.3255966
2017/7/12,9:00:00,2298.6,2316,2298.3,2308.8,413.4706745
2017/7/12,10:00:00,2307.8,2315,2282.6,2298.1,540.6326875
2017/7/12,11:00:00,2297,2350,2287.3,2327.6,936.4594372
2017/7/12,12:00:00,2327.5,2347,2314.8,2319,715.9277856
2017/7/12,13:00:00,2316.000877,2322.8,2305,2311.1,676.4485706
2017/7/12,14:00:00,2309.8,2338.7,2304,2335.8,816.9304464
2017/7/12,15:00:00,2336.5,2369,2331.7,2352.8,1672.130102
2017/7/12,16:00:00,2352.8,2376,2352,2375.7,1517.27695
2017/7/12,17:00:00,2375.7,2394,2368.1,2389.1,1983.056328
2017/7/12,18:00:00,2386,2394.4,2366,2385.7,812.0837591
2017/7/12,19:00:00,2385.1,2397,2378.1,2379.8,701.430305
2017/7/12,20:00:00,2380.6,2391.9,2353,2367.5,754.4785485
2017/7/12,21:00:00,2365,2368.6,2340,2352,872.3523157
2017/7/12,22:00:00,2352,2368,2349.8,2364.3,565.4920388
2017/7/12,23:00:00,2364.3,2379,2345.5,2375.6,472.3057453
2017/7/13,0:00:00,2374.2,2379,2361.1,2374.4,483.33483
2017/7/13,1:00:00,2374.461389,2376.9,2369.086718,2374.6,260.9038477
2017/7/13,2:00:00,2375,2394,2374.9,2389.9,374.1314233
2017/7/13,3:00:00,2390,2400,2387.1,2392.6,734.4041631
2017/7/13,4:00:00,2393.2,2394,2370,2370.1,594.2673651
2017/7/13,5:00:00,2370.053853,2377.1,2344.5,2364.1,1144.816131
2017/7/13,6:00:00,2364.1,2365.2,2349.393245,2351,626.11228
2017/7/13,7:00:00,2351.2,2352,2320,2325,738.3078341
2017/7/13,8:00:00,2325.1,2356,2323.2,2342.4,789.566224
2017/7/13,9:00:00,2342.4,2349.6,2329.7,2332,387.9955578
2017/7/13,10:00:00,2332.1,2343,2323.9,2339.7,490.1797973
2017/7/13,11:00:00,2337.1,2357.8,2332.7,2357.3,534.6235511
2017/7/13,12:00:00,2357.7,2372.3,2357,2361.7,849.3812997
2017/7/13,13:00:00,2361.6,2361.7,2324.9,2346.7,1386.706315
2017/7/13,14:00:00,2346.6,2352,2330.4,2347.5,809.4865667
2017/7/13,15:00:00,2347.5,2348,2304.1,2314.6,2064.866415
2017/7/13,16:00:00,2315.5,2330,2313.9,2325.4,998.353081
2017/7/13,17:00:00,2324.2,2325,2293.1,2303,1524.467863
2017/7/13,18:00:00,2302.5,2327.8,2298.1,2319.9,1266.137106
2017/7/13,19:00:00,2319.9,2325.9,2301.4,2325.8,812.0565425
2017/7/13,20:00:00,2326,2327.6,2317,2325.7,390.0965122
2017/7/13,21:00:00,2325.6,2333.3,2310.5,2327.115067,475.6051574
2017/7/13,22:00:00,2327.2,2338.6,2327.1,2335.1,430.5609025
2017/7/13,23:00:00,2335.7,2341.3,2327.2,2330.1,253.8922692
2017/7/14,0:00:00,2330.1,2345.6,2318,2322.5,700.3479492
2017/7/14,1:00:00,2324.7,2328.9,2280,2284.9,1133.892179
2017/7/14,2:00:00,2284.7,2298.5,2273.8,2276.6,761.8623549
2017/7/14,3:00:00,2276.6,2299.9,2275.1,2291,464.3733601
2017/7/14,4:00:00,2290.9,2309,2289.8,2307.2,394.7511577
2017/7/14,5:00:00,2307.2,2307.2,2296.8,2303.9,282.9631948
2017/7/14,6:00:00,2303.9,2328,2298.7,2326.6,435.0967195
2017/7/14,7:00:00,2326.5,2332.7,2324,2329,356.8413384
2017/7/14,8:00:00,2329,2329.1,2316,2321,393.3203107
2017/7/14,9:00:00,2321.1,2332,2319.3,2324.4,244.8660213
2017/7/14,10:00:00,2324.4,2332,2314,2328.9,248.299667
2017/7/14,11:00:00,2329,2330.7,2305.479781,2307.5,391.6840732
2017/7/14,12:00:00,2307.4,2307.4,2252.3,2259.9,1740.282893
2017/7/14,13:00:00,2259.9,2282,2255.3,2256.7,1321.750904
2017/7/14,14:00:00,2255.5,2268.6,2232.6,2258,1855.15681
2017/7/14,15:00:00,2257.8,2269.820642,2229.8,2237,1152.31274
2017/7/14,16:00:00,2236.9,2257.1,2171.1,2194.9,4625.615523
2017/7/14,17:00:00,2194.9,2197,2154.1,2195.4,2707.784657
2017/7/14,18:00:00,2195.4,2215,2174,2213.8,2363.341671
2017/7/14,19:00:00,2213.8,2218.1,2191,2193,996.7900696
2017/7/14,20:00:00,2192.7,2192.7,2150.8,2152,1926.460627
2017/7/14,21:00:00,2151.2,2184.7,2138,2171.6,1463.688645
2017/7/14,22:00:00,2171.5,2210.9,2161.104471,2203,1242.517775
2017/7/14,23:00:00,2201,2218.9,2194.1,2206.5,533.4044712
2017/7/15,0:00:00,2206.5,2210.1,2185.8,2195,647.7571798
2017/7/15,1:00:00,2195,2200,2161.7,2165.7,683.8096541
2017/7/15,2:00:00,2165.6,2165.6,2108,2108.2,1883.068988
2017/7/15,3:00:00,2108.2,2135,2053,2074.9,2613.940672
2017/7/15,4:00:00,2068.9,2132.9,2058.5,2109.2,2388.371601
2017/7/15,5:00:00,2109.3,2127.8,2080,2084,760.1050809
2017/7/15,6:00:00,2083.5,2112,2078,2090.4,900.4694051
2017/7/15,7:00:00,2090.8,2090.8,2024.1,2043.9,2179.375297
2017/7/15,8:00:00,2043.6,2061.9,2020.1,2042.6,1382.354705
2017/7/15,9:00:00,2040.8,2076,2035.9,2058.1,1336.617284
2017/7/15,10:00:00,2059.9,2084,2052.1,2070.1,866.0665578
2017/7/15,11:00:00,2070.1,2072.2,2042.2,2047.5,847.3529519
2017/7/15,12:00:00,2047.6,2047.7,2001,2031.8,2323.724983
2017/7/15,13:00:00,2031.8,2071.1,2007,2014.9,1660.305794
2017/7/15,14:00:00,2014.9,2023.6,1975.7,2012.3,4070.380463
2017/7/15,15:00:00,2012.2,2045,1988.2,2023.7,3345.014455
2017/7/15,16:00:00,2024.7,2087.2,2021.4,2065.6,2175.48315
2017/7/15,17:00:00,2066.5,2128.7,2061.6,2085,3192.309295
2017/7/15,18:00:00,2085,2103.497564,2064.192666,2077.903677,745.4864962
2017/7/15,19:00:00,2077.4,2103.9,2077.1,2090.5,891.5998412
2017/7/15,20:00:00,2091.4,2091.4,2010.001473,2010.6,1536.935706
2017/7/15,21:00:00,2010,2060.2,2000,2033,2545.598698
2017/7/15,22:00:00,2034.6,2064,2021.5,2032,1041.061252
2017/7/15,23:00:00,2032,2050.1,1975.1,1978.6,1738.913832
2017/7/16,0:00:00,1978.5,2001,1964,1969.917925,1842.154881
2017/7/16,1:00:00,1969.9,2017.6,1961.5,1990.5,1698.567192
2017/7/16,2:00:00,1989.1,2040,1989.1,2022.3,1368.412083
2017/7/16,3:00:00,2022.3,2051.1,2022.3,2025.4,730.9158691
2017/7/16,4:00:00,2026.4,2036.9,2003,2011.8,718.36606
2017/7/16,5:00:00,2012.1,2025,2002,2004,490.9951551
2017/7/16,6:00:00,2002.8,2009,1977.8,2006.8,1502.781358
2017/7/16,7:00:00,2006.8,2007.1,1973,1983.6,983.5681112
2017/7/16,8:00:00,1983.2,2001.9,1969.3,1992,1268.240183
2017/7/16,9:00:00,1990.3,1993.4,1926.5,1930,3503.844925
2017/7/16,10:00:00,1930,1950,1914,1915,2999.954831
2017/7/16,11:00:00,1915,1920.7,1874.5,1884.6,3581.888081
2017/7/16,12:00:00,1885.4,1893.3,1852,1852,3394.097074
2017/7/16,13:00:00,1851,1940.4,1826.2,1910,6091.515971
2017/7/16,14:00:00,1910.4,1918,1857.7,1890,2596.525047
2017/7/16,15:00:00,1889.9,1932.9,1882.6,1902.9,2642.925492
2017/7/16,16:00:00,1902.8,1959,1899,1950,3185.123907
2017/7/16,17:00:00,1950,1958,1920,1931.9,1910.130333
2017/7/16,18:00:00,1932,1934,1894.1,1911,1865.017665
2017/7/16,19:00:00,1911,1912,1862.1,1862.5,1582.697194
2017/7/16,20:00:00,1863,1924.9,1863,1872.2,2760.084858
2017/7/16,21:00:00,1872.2,1903.4,1852,1890.7,3157.565511
2017/7/16,22:00:00,1890,1949.7,1877.8,1949.6,1650.044485
2017/7/16,23:00:00,1948.4,1969.2,1903.6,1925,1496.293107
2017/7/17,0:00:00,1925,1964,1923.2,1962.5,1141.381578
2017/7/17,1:00:00,1962.5,1994.7,1950,1994.1,1713.697274
2017/7/17,2:00:00,1994.7,1999,1964,1966.6,1327.481381
2017/7/17,3:00:00,1966.6,1975.1,1947.8,1974.8,1132.25174
2017/7/17,4:00:00,1975,1998,1974.7,1989.7,692.9217037
2017/7/17,5:00:00,1991.5,1997.9,1977.001918,1997.7,435.3279987
2017/7/17,6:00:00,1997.6,2034.3,1996,2030.5,2328.986686
2017/7/17,7:00:00,2028.3,2082.8,2028.3,2056.1,2570.208326
2017/7/17,8:00:00,2056,2088,2043.9,2056.3,1389.749179
2017/7/17,9:00:00,2056.7,2071.7,2025.7,2053,1780.614965
2017/7/17,10:00:00,2053,2056.2,2016.4,2018.3,1343.998726
2017/7/17,11:00:00,2018.2,2040.6,2001,2001,1149.93511
2017/7/17,12:00:00,2001.2,2013.2,1972.8,1999.5,2121.251442
2017/7/17,13:00:00,1999.5,2027.6,1996,2017.7,1281.948084
2017/7/17,14:00:00,2018,2065,2015.7,2065,1284.608606
2017/7/17,15:00:00,2065,2085.9,2040.3,2043.1,2183.681287
2017/7/17,16:00:00,2043.9,2074.5,2043,2065.9,1123.473668
2017/7/17,17:00:00,2065.1,2150,2059.5,2125,3932.619361
2017/7/17,18:00:00,2126.1,2153,2114.1,2136.3,2110.212358
2017/7/17,19:00:00,2136.5,2147.9,2109.1,2122.9,1065.62212
2017/7/17,20:00:00,2122.9,2180,2122.1,2163.2,2483.097604
2017/7/17,21:00:00,2162.5,2180,2134.4,2150.6,1650.304211
2017/7/17,22:00:00,2150.6,2196,2150.5,2194.9,1655.85108
2017/7/17,23:00:00,2195,2223.5,2185,2220,2592.749534
2017/7/18,0:00:00,2220,2230,2175,2189.6,2040.721856
2017/7/18,1:00:00,2189.6,2195.2,2145.1,2194.6,1350.536574
2017/7/18,2:00:00,2194.6,2194.8,2165.6,2190.9,673.3860122
2017/7/18,3:00:00,2191.4,2194.5,2142.8,2156.7,1472.015494
2017/7/18,4:00:00,2156.7,2191.6,2139,2185,926.3617533
2017/7/18,5:00:00,2186,2239,2172,2226.2,1433.154508
2017/7/18,6:00:00,2227.5,2255,2220.2,2241.9,2106.517948
2017/7/18,7:00:00,2243.3,2278.7,2240,2255.2,2203.306469
2017/7/18,8:00:00,2255.2,2275,2227.208377,2229.9,1439.767692
2017/7/18,9:00:00,2228,2246,2201,2243.9,1457.871122
2017/7/18,10:00:00,2242,2248.6,2200,2232.9,801.9422341
2017/7/18,11:00:00,2232.7,2294,2232.7,2277,2135.372373
2017/7/18,12:00:00,2273.9,2294,2266,2290.7,975.1869036
2017/7/18,13:00:00,2291,2317.2,2284,2310.8,1837.847731
2017/7/18,14:00:00,2310.8,2345,2308,2345,2468.525935
2017/7/18,15:00:00,2345,2350,2311.6,2344.4,2677.489183
2017/7/18,16:00:00,2344,2345.3,2268,2287.8,3504.48994
2017/7/18,17:00:00,2286.6,2327,2269.5,2317,1966.083482
2017/7/18,18:00:00,2317,2350,2316.4,2337.4,1643.019736
2017/7/18,19:00:00,2337.6,2369.9,2335.4,2356.6,2337.797313
2017/7/18,20:00:00,2356.7,2380.2,2322.6,2336.7,3012.032543
2017/7/18,21:00:00,2332.3,2354.4,2305.1,2335.4,2017.149788
2017/7/18,22:00:00,2335.4,2339.5,2268,2290.6,2404.099013
2017/7/18,23:00:00,2291,2310.5,2279.6,2302.8,1289.038773
2017/7/19,0:00:00,2300.4,2302.9,2243.2,2255,1590.46216
2017/7/19,1:00:00,2255,2287.5,2240,2267,1163.699907
2017/7/19,2:00:00,2268,2278.7,2245,2275.5,807.1747535
2017/7/19,3:00:00,2275.5,2345.1,2273.1,2338,1565.535111
2017/7/19,4:00:00,2338,2338,2302.8,2317,810.9050112
2017/7/19,5:00:00,2316.9,2352.7,2312.3,2352,1508.946197
2017/7/19,6:00:00,2352.1,2375,2342.7,2346.7,1871.747803
2017/7/19,7:00:00,2352.2,2400,2344.4,2378.3,2487.441674
2017/7/19,8:00:00,2379.2,2399.8,2361.3,2369.7,1309.526721
2017/7/19,9:00:00,2369.7,2373.9,2341.4,2358,1535.662831
2017/7/19,10:00:00,2358.3,2380,2354,2354.6,1074.426984
2017/7/19,11:00:00,2354.5,2354.9,2320,2338,1054.899807
2017/7/19,12:00:00,2333.1,2338,2300,2304.2,1826.469913
2017/7/19,13:00:00,2314.6,2322,2282,2282.2,1921.257747
2017/7/19,14:00:00,2282,2346.7,2282,2336,1985.431592
2017/7/19,15:00:00,2336.1,2358,2304.2,2312.4,1762.539015
2017/7/19,16:00:00,2314,2314.9,2271,2289,2008.087764
2017/7/19,17:00:00,2288.8,2305.1,2280,2280.3,514.6353543
2017/7/19,18:00:00,2280.2,2291.3,2261.5,2280,953.4894811
2017/7/19,19:00:00,2280.5,2283.1,2221,2225.6,2827.34196
2017/7/19,20:00:00,2226.8,2262.3,2213.9,2253.5,2082.369429
2017/7/19,21:00:00,2255,2284.7,2236.2,2249.4,1532.786376
2017/7/19,22:00:00,2250,2272.5,2247.2,2253.3,527.2875002
2017/7/19,23:00:00,2252.6,2264.9,2226.3,2253.4,1000.962259
2017/7/20,0:00:00,2253.3,2281.9,2253.3,2274.4,909.6495059
2017/7/20,1:00:00,2273.8,2313.1,2268.3,2306.1,854.7523453
2017/7/20,2:00:00,2305,2349,2290,2338.4,1739.756059
2017/7/20,3:00:00,2337.6,2339.6,2319.4,2323.8,856.8546306
2017/7/20,4:00:00,2323,2338.4,2313.2,2314.8,730.7508508
2017/7/20,5:00:00,2314.8,2346.4,2314.7,2343,754.3326721
2017/7/20,6:00:00,2342.9,2350,2304.5,2312.1,816.4666851
2017/7/20,7:00:00,2312.9,2322,2292.9,2312.4,618.6739063
2017/7/20,8:00:00,2310.8,2332.8,2310.3,2326,801.1582563
2017/7/20,9:00:00,2327,2328.1,2303.9,2321.4,496.3459324
2017/7/20,10:00:00,2322.4,2352.8,2322.4,2335.8,1283.019562
2017/7/20,11:00:00,2335.8,2478,2334.3,2461,6560.714818
2017/7/20,12:00:00,2461,2549.9,2445,2521.4,8186.40321
2017/7/20,13:00:00,2521.9,2630,2515,2610.6,6211.679791
2017/7/20,14:00:00,2608.3,2631,2561,2578,6475.754909
2017/7/20,15:00:00,2577.9,2665.9,2574.7,2620,5625.635864
2017/7/20,16:00:00,2620,2685,2589.4,2589.4,5474.87094
2017/7/20,17:00:00,2589.9,2639.3,2572,2603,2725.410667
2017/7/20,18:00:00,2602.3,2651.2,2557.9,2649.8,3118.703172
2017/7/20,19:00:00,2649.9,2675.6,2606,2643.8,3174.763274
2017/7/20,20:00:00,2644,2739,2643.9,2729.8,4693.06153
2017/7/20,21:00:00,2729.9,2770,2691,2741.9,6272.134781
2017/7/20,22:00:00,2741.7,2834,2739.6,2834,4730.508819
2017/7/20,23:00:00,2833.9,2922,2739.7,2865.1,10465.29903
2017/7/21,0:00:00,2874.4,2890,2674,2748,8570.706988
2017/7/21,1:00:00,2745.4,2821.2,2744.5,2815,2814.59859
2017/7/21,2:00:00,2815,2825,2679.6,2724.2,5266.090108
2017/7/21,3:00:00,2723.488804,2752.3,2641.3,2725.5,4479.984501
2017/7/21,4:00:00,2726.9,2800,2671.9,2767.8,2871.049142
2017/7/21,5:00:00,2767.8,2834.9,2740.1,2820,2966.760503
2017/7/21,6:00:00,2820,2827.4,2753,2779.7,1702.035403
2017/7/21,7:00:00,2776.6,2780,2732.3,2767,1306.107413
2017/7/21,8:00:00,2767,2768,2700,2705.7,1560.917145
2017/7/21,9:00:00,2705.2,2768.3,2705.1,2735.3,1780.718575
2017/7/21,10:00:00,2736.9,2736.9,2675,2678.6,1902.982711
2017/7/21,11:00:00,2680.3,2761,2666.3,2760,2553.72472
2017/7/21,12:00:00,2760,2804.4,2739.3,2801.6,2270.399955
2017/7/21,13:00:00,2801.2,2810,2752,2759.7,1301.36318
2017/7/21,14:00:00,2760,2780,2700,2745.2,1755.411306
2017/7/21,15:00:00,2743.8,2760.1,2716.3,2724.9,1065.931636
2017/7/21,16:00:00,2725,2754,2711,2732.4,1216.797314
2017/7/21,17:00:00,2732.4,2733.3,2671.8,2685.6,3068.347013
2017/7/21,18:00:00,2683.4,2718.9,2625.8,2634.2,1931.373637
2017/7/21,19:00:00,2634.2,2659.9,2615,2619.4,2146.725486
2017/7/21,20:00:00,2619.2,2660.6,2615,2640.157858,1604.476321
2017/7/21,21:00:00,2640.2,2657.990463,2620.2,2636.6,775.6669618
2017/7/21,22:00:00,2636.7,2698,2625.9,2697.1,1286.270094
2017/7/21,23:00:00,2697.1,2699.5,2649.7,2659,1222.89614
2017/7/22,0:00:00,2659.7,2690,2642.8,2669.2,422.7520281
2017/7/22,1:00:00,2669.1,2723.5,2667.6,2711,833.2035126
2017/7/22,2:00:00,2710.9,2750,2690,2728.8,1007.027684
2017/7/22,3:00:00,2728.8,2733.7,2700,2713.1,455.6943701
2017/7/22,4:00:00,2713,2718,2700,2718,238.8255921
2017/7/22,5:00:00,2715.3,2762.7,2715,2755.1,1201.068417
2017/7/22,6:00:00,2755.079086,2769,2755,2761.9,642.2546617
2017/7/22,7:00:00,2761.9,2800,2755,2791.2,1566.689829
2017/7/22,8:00:00,2791.6,2850,2778.4,2823.3,4540.541821
2017/7/22,9:00:00,2817.5,2850,2800,2838.1,2121.457082
2017/7/22,10:00:00,2838.3,2917,2832,2886.4,3478.358549
2017/7/22,11:00:00,2888.8,2898,2830.4,2841.2,2460.677164
2017/7/22,12:00:00,2842.3,2850,2806.8,2843,1574.50408
2017/7/22,13:00:00,2845.3,2850,2763.3,2775.1,2064.714636
2017/7/22,14:00:00,2776.3,2817.7,2776.1,2793.3,1069.759783
2017/7/22,15:00:00,2793.3,2812.4,2772,2798.8,1295.34144
2017/7/22,16:00:00,2798.8,2840,2797.2,2827.5,2533.299049
2017/7/22,17:00:00,2827.5,2855.9,2815,2849,1451.8664
2017/7/22,18:00:00,2849,2849,2787.8,2793.1,1344.886328
2017/7/22,19:00:00,2793.9,2823.3,2784,2822.7,653.9621395
2017/7/22,20:00:00,2822.8,2834.6,2800,2810.1,869.1487723
2017/7/22,21:00:00,2810.2,2860,2809.8,2853.6,1644.724347
2017/7/22,22:00:00,2853.5,2853.6,2824.3,2832.8,958.5136726
2017/7/22,23:00:00,2835.5,2853.8,2824.2,2844.7,804.2182787
2017/7/23,0:00:00,2844.7,2876.2,2842.3,2870.6,1085.976577
2017/7/23,1:00:00,2871,2877.5,2839.7,2842.7,991.6353427
2017/7/23,2:00:00,2846.5,2847,2807.1,2816.9,1080.070869
2017/7/23,3:00:00,2816.2,2839,2813.2,2827,398.6093114
2017/7/23,4:00:00,2826.9,2833.2,2720,2807.7,4060.590944
2017/7/23,5:00:00,2809.5,2829.9,2781.6,2793.2,6992.416525
2017/7/23,6:00:00,2793.2,2809,2766.4,2773.4,464.4868801
2017/7/23,7:00:00,2774.8,2780.2,2713.3,2713.3,1029.910621
2017/7/23,8:00:00,2713.1,2761,2705,2736.8,1427.30278
2017/7/23,9:00:00,2739,2774,2737,2739.8,1000.57137
2017/7/23,10:00:00,2739.9,2739.9,2686,2703.3,1888.94741
2017/7/23,11:00:00,2703.4,2714.2,2655,2695.4,2054.902396
2017/7/23,12:00:00,2695.5,2742.3,2672.7,2735.4,1805.654947
2017/7/23,13:00:00,2738.9,2767.4,2733,2755,1895.836983
2017/7/23,14:00:00,2755,2824.8,2755,2786.2,2210.130359
2017/7/23,15:00:00,2786,2798.1,2761.5,2789,684.5110909
2017/7/23,16:00:00,2788.5,2791.9,2755.1,2773,632.2735757
2017/7/23,17:00:00,2773,2807.6,2765.8,2778.8,548.9594314
2017/7/23,18:00:00,2780.1,2802.7,2762.8,2782.5,560.3682024
2017/7/23,19:00:00,2783.2,2800.2,2776,2781,367.428531
2017/7/23,20:00:00,2781,2802.788096,2761.7,2787.280533,559.9648088
2017/7/23,21:00:00,2787.280533,2793.8,2768.8,2774.7,687.5989653
2017/7/23,22:00:00,2774.9,2775,2702.5,2727.5,1978.605117
2017/7/23,23:00:00,2727.6,2765.5,2727.6,2749.3,778.229087
2017/7/24,0:00:00,2749.2,2776,2725.5,2767.2,860.5709375
2017/7/24,1:00:00,2767.3,2779.9,2760.5,2769.3,298.0660134
2017/7/24,2:00:00,2768.2,2785,2760.5,2784,253.834533
2017/7/24,3:00:00,2784,2784.2,2746,2761.7,730.8078896
2017/7/24,4:00:00,2761.8,2763.7,2745,2750,1053.532102
2017/7/24,5:00:00,2750.1,2751.3,2707.1,2717.9,1059.864509
2017/7/24,6:00:00,2717.9,2740,2715.1,2721.3,428.8950296
2017/7/24,7:00:00,2722.1,2754.6,2711.8,2740,593.838316
2017/7/24,8:00:00,2740.1,2756.6,2709.4,2753.1,1166.577822
2017/7/24,9:00:00,2754,2770.4,2753,2754.5,585.7586718
2017/7/24,10:00:00,2755,2763.5,2754,2756,243.9496744
2017/7/24,11:00:00,2756,2774,2755.7,2763,723.0518444
2017/7/24,12:00:00,2763,2771.2,2754,2761.1,454.9807871
2017/7/24,13:00:00,2763.2,2812,2758,2791.1,2520.994873
2017/7/24,14:00:00,2791,2810,2780,2788.6,872.7716248
2017/7/24,15:00:00,2788.9,2791.4,2765,2772.4,627.6702875
2017/7/24,16:00:00,2772.4,2785,2760.1,2771.6,500.6633852
2017/7/24,17:00:00,2771.6,2773.5,2732,2738.9,2907.968879
2017/7/24,18:00:00,2738.9,2752.1,2725,2747.5,1675.24054
2017/7/24,19:00:00,2747.7,2779.8,2729.3,2779.7,1614.961222
2017/7/24,20:00:00,2779.8,2779.9,2762.8,2766.1,287.0245852
2017/7/24,21:00:00,2766.5,2770,2754,2758.4,302.3652862
2017/7/24,22:00:00,2758.7,2777.9,2756,2768.9,604.6730055
2017/7/24,23:00:00,2770.3,2778.5,2762,2769.7,336.1162684
2017/7/25,0:00:00,2769.7,2790.1,2769.7,2782.2,521.7351347
2017/7/25,1:00:00,2782.3,2784.6,2759,2762.6,380.272211
2017/7/25,2:00:00,2764.5,2777,2760.2,2764.7,146.0690153
2017/7/25,3:00:00,2764.7,2764.9,2753.7,2759,196.8174897
2017/7/25,4:00:00,2759.7,2779.9,2757.6,2768.1,729.5767077
2017/7/25,5:00:00,2769.3,2781,2769.3,2775,503.2912747
2017/7/25,6:00:00,2774.8,2785,2633,2694.1,7303.283127
2017/7/25,7:00:00,2694.1,2700,2634.4,2663.3,3485.745207
2017/7/25,8:00:00,2663.3,2705,2652,2689.9,1596.447196
2017/7/25,9:00:00,2689.5,2693.4,2643.5,2650.1,2099.813799
2017/7/25,10:00:00,2650,2677.6,2572.9,2595,4367.190421
2017/7/25,11:00:00,2595.1,2611.3,2551,2570,4026.606618
2017/7/25,12:00:00,2570,2601.7,2516.3,2527,3583.175466
2017/7/25,13:00:00,2526.8,2570,2515.3,2556,2713.596857
2017/7/25,14:00:00,2555.5,2620,2517.3,2563.7,3007.062484
2017/7/25,15:00:00,2563.6,2592.5,2563.2,2572.2,855.2761611
2017/7/25,16:00:00,2571.1,2582.9,2529.1,2542.7,2133.768819
2017/7/25,17:00:00,2542.8,2574.4,2511,2555.3,2076.213164
2017/7/25,18:00:00,2556.1,2556.1,2466.4,2479.9,3005.087626
2017/7/25,19:00:00,2479.4,2497.3,2417,2484.2,4840.319371
2017/7/25,20:00:00,2484.2,2495.4,2444.2,2474.7,2142.194233
